# PharmaTrack AI - Test Logs
2026-05-18 23:22:59 | INST-D04 | PRESS | 4.0 | OK
2026-05-19 09:11:29 | INST-A01 | TEMP | 15.63 | OK
2026-05-19 09:11:59 | INST-C03 | TEMP | 83.03 | OK
2026-05-19 09:12:29 | INST-D04 | TEMP | 21.46 | OK
2026-05-19 09:12:59 | INST-A01 | FLOW | 0.32 | OK
2026-05-19 09:13:29 | INST-D04 | FLOW | 2.23 | OK
2026-05-19 09:13:59 | INST-A01 | TEMP | 29.4 | OK
2026-05-19 09:14:29 | INST-B02 | PRESS | 2.16 | OK
2026-05-19 09:14:59 | INST-C03 | FLOW | 66.82 | CRITICAL
2026-05-19 09:15:29 | INST-B02 | FLOW | 0.18 | OK
2026-05-19 09:15:59 Critical Failure on INST-A01 without pipe splitting
2026-05-19 09:16:29 | INST-A01 | PRESS | 56.57 | CRITICAL
2026-05-19 09:16:59 | INST-A01 | FLOW | 1.25 | OK
2026-05-19 09:17:29 | INST-A01 | PRESS | 3.51 | OK
2026-05-19 09:17:59 | INST-B02 | FLOW | 1.93 | OK
2026-05-19 09:18:29 | INST-C03 | PRESS | 2.05 | OK
2026-05-19 09:18:59 | INST-D04 | PRESS | 0.91 | OK
2026-05-19 09:19:29 | INST-C03 | PRESS | 4.32 | OK
2026-05-19 09:19:59 | INST-A01 | PRESS | 0.6 | CRITICAL
2026-05-19 09:20:29 | INST-A01 | FLOW | 0.42 | OK
2026-05-19 09:20:59 | INST-A01 | PRESS | 2.19 | OK
2026-05-19 09:21:29 | INST-A01 | TEMP | 66.29 | OK
2026-05-19 09:21:59 | INST-A01 | FLOW | 0.94 | OK
2026-05-19 09:22:29 | INST-B02 | PRESS | 86.5 | CRITICAL
2026-05-19 09:22:59 | INST-A01 | TEMP | 60.15 | OK
2026-05-19 09:23:29 | INST-A01 | PRESS | 4.86 | OK
2026-05-19 09:23:59 | INST-D04 | TEMP | 77.57 | OK
2026-05-19 09:24:29 | INST-D04 | FLOW | 0.76 | OK
2026-05-19 09:24:59 | INST-A01 | PRESS | 3.54 | OK
2026-05-19 09:25:29 | INST-C03 | PRESS | 4.24 | OK
2026-05-19 09:25:59 | INST-A01 | FLOW | 32.44 | CRITICAL
2026-05-19 09:26:29 Critical Failure on INST-A01 without pipe splitting
2026-05-19 09:26:59 | INST-B02 | TEMP | 79.1 | OK
2026-05-19 09:27:29 | INST-A01 | TEMP | 18.3 | OK
2026-05-19 09:27:59 | INST-B02 | FLOW | 1.06 | OK
2026-05-19 09:28:29 | INST-B02 | PRESS | 0.54 | OK
2026-05-19 09:28:59 | INST-C03 | FLOW | 0.67 | OK
2026-05-19 09:29:29 | INST-C03 | FLOW | 47.67 | CRITICAL
2026-05-19 09:29:59 Critical Failure on INST-D04 without pipe splitting
2026-05-19 09:30:29 Critical Failure on INST-D04 without pipe splitting
2026-05-19 09:30:59 | INST-C03 | FLOW | 0.26 | OK
2026-05-19 09:31:29 | INST-C03 | TEMP | 18.78 | OK
2026-05-19 09:31:59 | INST-D04 | PRESS | 3.61 | OK
2026-05-19 09:32:29 | INST-A01 | FLOW | 2.22 | OK
2026-05-19 09:32:59 Critical Failure on INST-B02 without pipe splitting
2026-05-19 09:33:29 | INST-D04 | PRESS | 0.77 | OK
2026-05-19 09:33:59 | INST-A01 | PRESS | 0.63 | OK
2026-05-19 09:34:29 | INST-D04 | TEMP | 18.71 | OK
2026-05-19 09:34:59 Critical Failure on INST-D04 without pipe splitting
2026-05-19 09:35:29 | INST-A01 | PRESS | 3.06 | OK
2026-05-19 09:35:59 | INST-D04 | TEMP | 46.11 | OK
2026-05-19 09:36:29 | INST-C03 | FLOW | 0.75 | OK
2026-05-19 09:36:59 | INST-D04 | TEMP | 33.53 | OK
2026-05-19 09:37:29 | INST-B02 | FLOW | 2.47 | OK
2026-05-19 09:37:59 | INST-D04 | PRESS | 4.49 | OK
2026-05-19 09:38:29 | INST-D04 | PRESS | 2.1 | OK
2026-05-19 09:38:59 Critical Failure on INST-C03 without pipe splitting
2026-05-19 09:39:29 | INST-B02 | TEMP | 82.22 | OK
2026-05-19 09:39:59 | INST-C03 | FLOW | 1.29 | OK
2026-05-19 09:40:29 | INST-C03 | TEMP | 49.35 | OK
2026-05-19 09:40:59 | INST-A01 | TEMP | 28.82 | OK
2026-05-19 09:41:29 Critical Failure on INST-C03 without pipe splitting
2026-05-19 09:41:59 | INST-C03 | PRESS | 4.93 | OK
2026-05-19 09:42:29 | INST-B02 | TEMP | 65.74 | OK
2026-05-19 09:42:59 | INST-D04 | PRESS | 2.95 | OK
2026-05-19 09:43:29 | INST-C03 | PRESS | 4.67 | OK
2026-05-19 09:43:59 | INST-D04 | PRESS | 1.53 | OK
2026-05-19 09:44:29 | INST-C03 | TEMP | 36.34 | OK
2026-05-19 09:44:59 | INST-C03 | TEMP | 18.37 | OK
2026-05-19 09:45:29 | INST-A01 | TEMP | 15.1 | CRITICAL
2026-05-19 09:45:59 | INST-C03 | FLOW | 0.55 | OK
2026-05-19 09:46:29 | INST-B02 | TEMP | 53.25 | OK
2026-05-19 09:46:59 | INST-D04 | TEMP | 47.64 | OK
2026-05-19 09:47:29 | INST-A01 | FLOW | 0.2 | CRITICAL
2026-05-19 09:47:59 | INST-C03 | TEMP | 22.26 | OK
2026-05-19 09:48:29 | INST-B02 | FLOW | 0.28 | OK
2026-05-19 09:48:59 | INST-B02 | FLOW | 0.66 | OK
2026-05-19 09:49:29 | INST-B02 | TEMP | 63.2 | OK
2026-05-19 09:49:59 | INST-C03 | PRESS | 4.46 | OK
2026-05-19 09:50:29 | INST-A01 | FLOW | 1.27 | OK
2026-05-19 09:50:59 | INST-C03 | FLOW | 2.41 | OK
2026-05-19 09:51:29 | INST-D04 | PRESS | 44.87 | CRITICAL
2026-05-19 09:51:59 | INST-C03 | PRESS | 4.86 | OK
2026-05-19 09:52:29 | INST-B02 | PRESS | 0.68 | OK
2026-05-19 09:52:59 | INST-D04 | TEMP | 60.81 | OK
2026-05-19 09:53:29 | INST-B02 | FLOW | 0.14 | OK
2026-05-19 09:53:59 | INST-A01 | TEMP | 50.64 | OK
2026-05-19 09:54:29 | INST-A01 | PRESS | 1.66 | OK
2026-05-19 09:54:59 | INST-B02 | TEMP | 78.23 | OK
2026-05-19 09:55:29 | INST-C03 | TEMP | 26.73 | OK
2026-05-19 09:55:59 Critical Failure on INST-B02 without pipe splitting
2026-05-19 09:56:29 | INST-B02 | PRESS | 4.02 | OK
2026-05-19 09:56:59 | INST-C03 | PRESS | 2.45 | OK
2026-05-19 09:57:29 | INST-D04 | PRESS | 2.09 | OK
2026-05-19 09:57:59 | INST-B02 | PRESS | 0.82 | OK
2026-05-19 09:58:29 | INST-C03 | FLOW | 0.6 | OK
2026-05-19 09:58:59 | INST-D04 | PRESS | 4.63 | OK
2026-05-19 09:59:29 | INST-C03 | PRESS | 2.34 | OK
2026-05-19 09:59:59 | INST-C03 | TEMP | 42.62 | OK
2026-05-19 10:00:29 | INST-D04 | FLOW | 1.15 | OK
2026-05-19 10:00:59 | INST-B02 | PRESS | 1.45 | OK
2026-05-19 10:01:29 | INST-C03 | TEMP | 15.1 | CRITICAL
2026-05-19 10:01:59 | INST-D04 | PRESS | 4.17 | OK
2026-05-19 10:02:29 | INST-C03 | PRESS | 0.6 | CRITICAL
2026-05-19 10:02:59 | INST-C03 | PRESS | 0.96 | OK
2026-05-19 10:03:29 | INST-A01 | TEMP | 55.78 | OK
2026-05-19 10:03:59 | INST-B02 | FLOW | 13.31 | CRITICAL
2026-05-19 10:04:29 | INST-C03 | PRESS | 1.76 | OK
2026-05-19 10:04:59 | INST-C03 | TEMP | 61.23 | OK
2026-05-19 10:05:29 | INST-B02 | TEMP | 15.1 | CRITICAL
2026-05-19 10:05:59 | INST-A01 | PRESS | 0.86 | OK
2026-05-19 10:06:29 | INST-C03 | PRESS | 3.06 | OK
2026-05-19 10:06:59 | INST-C03 | PRESS | 4.56 | OK
2026-05-19 10:07:29 | INST-D04 | FLOW | 0.47 | OK
2026-05-19 10:07:59 | INST-B02 | FLOW | 2.09 | OK
2026-05-19 10:08:29 | INST-B02 | FLOW | 2.42 | OK
2026-05-19 10:08:59 | INST-B02 | TEMP | 74.65 | OK
2026-05-19 10:09:29 | INST-A01 | FLOW | 2.07 | OK
2026-05-19 10:09:59 | INST-B02 | PRESS | 2.06 | OK
2026-05-19 10:10:29 | INST-A01 | PRESS | 45.83 | CRITICAL
2026-05-19 10:10:59 | INST-C03 | PRESS | 1.52 | OK
2026-05-19 10:11:29 Critical Failure on INST-A01 without pipe splitting
2026-05-19 10:11:59 | INST-C03 | PRESS | 1.84 | OK
2026-05-19 10:12:29 | INST-D04 | TEMP | 53.95 | OK
2026-05-19 10:12:59 Critical Failure on INST-B02 without pipe splitting
2026-05-19 10:13:29 Critical Failure on INST-B02 without pipe splitting
2026-05-19 10:13:59 | INST-C03 | TEMP | 37.1 | OK
2026-05-19 10:14:29 | INST-A01 | FLOW | 0.17 | OK
2026-05-19 10:14:59 | INST-A01 | PRESS | 1.79 | OK
2026-05-19 10:15:29 | INST-B02 | TEMP | 16.19 | OK
2026-05-19 10:15:59 | INST-A01 | PRESS | 87.98 | CRITICAL
2026-05-19 10:16:29 | INST-C03 | PRESS | 2.9 | OK
2026-05-19 10:16:59 | INST-D04 | FLOW | 0.88 | OK
2026-05-19 10:17:29 | INST-A01 | FLOW | 13.6 | CRITICAL
2026-05-19 10:17:59 | INST-A01 | FLOW | 1.68 | OK
2026-05-19 10:18:29 | INST-D04 | PRESS | 4.44 | OK
2026-05-19 10:18:59 | INST-A01 | PRESS | 66.95 | CRITICAL
2026-05-19 10:19:29 | INST-B02 | FLOW | 0.2 | CRITICAL
2026-05-19 10:19:59 | INST-A01 | FLOW | 0.31 | OK
2026-05-19 10:20:29 | INST-C03 | FLOW | 49.16 | CRITICAL
2026-05-19 10:20:59 Critical Failure on INST-D04 without pipe splitting
2026-05-19 10:21:29 | INST-C03 | FLOW | 2.01 | OK
2026-05-19 10:21:59 | INST-A01 | PRESS | 59.97 | CRITICAL
2026-05-19 10:22:29 | INST-A01 | PRESS | 0.81 | OK
2026-05-19 10:22:59 | INST-B02 | PRESS | 4.53 | OK
2026-05-19 10:23:29 | INST-A01 | FLOW | 1.37 | OK
2026-05-19 10:23:59 | INST-A01 | FLOW | 1.7 | OK
2026-05-19 10:24:29 | INST-D04 | FLOW | 1.76 | OK
2026-05-19 10:24:59 | INST-A01 | PRESS | 2.38 | OK
2026-05-19 10:25:29 | INST-A01 | FLOW | 1.45 | OK
2026-05-19 10:25:59 | INST-C03 | FLOW | 99.24 | CRITICAL
2026-05-19 10:26:29 | INST-D04 | PRESS | 3.67 | OK
2026-05-19 10:26:59 | INST-B02 | FLOW | 71.84 | CRITICAL
2026-05-19 10:27:29 | INST-B02 | PRESS | 1.05 | OK
2026-05-19 10:27:59 | INST-D04 | FLOW | 2.39 | OK
2026-05-19 10:28:29 Critical Failure on INST-D04 without pipe splitting
2026-05-19 10:28:59 | INST-D04 | FLOW | 2.03 | OK
2026-05-19 10:29:29 Critical Failure on INST-A01 without pipe splitting
2026-05-19 10:29:59 | INST-B02 | FLOW | 0.36 | OK
2026-05-19 10:30:29 Critical Failure on INST-D04 without pipe splitting
2026-05-19 10:30:59 | INST-C03 | PRESS | 0.94 | OK
2026-05-19 10:31:29 | INST-A01 | FLOW | 1.11 | OK
2026-05-19 10:31:59 | INST-D04 | TEMP | 31.01 | OK
2026-05-19 10:32:29 | INST-D04 | FLOW | 1.63 | OK
2026-05-19 10:32:59 Critical Failure on INST-A01 without pipe splitting
2026-05-19 10:33:29 | INST-C03 | PRESS | 0.72 | OK
2026-05-19 10:33:59 Critical Failure on INST-A01 without pipe splitting
2026-05-19 10:34:29 | INST-B02 | PRESS | 24.62 | CRITICAL
2026-05-19 10:34:59 | INST-C03 | PRESS | 2.11 | OK
2026-05-19 10:35:29 | INST-C03 | FLOW | 1.64 | OK
2026-05-19 10:35:59 Critical Failure on INST-D04 without pipe splitting
2026-05-19 10:36:29 | INST-A01 | FLOW | 74.21 | CRITICAL
2026-05-19 10:36:59 | INST-A01 | TEMP | 15.1 | CRITICAL
2026-05-19 10:37:29 | INST-D04 | PRESS | 4.47 | OK
2026-05-19 10:37:59 | INST-B02 | FLOW | 1.42 | OK
2026-05-19 10:38:29 | INST-B02 | TEMP | 62.16 | OK
2026-05-19 10:38:59 | INST-C03 | PRESS | 3.7 | OK
2026-05-19 10:39:29 | INST-D04 | PRESS | 3.04 | OK
2026-05-19 10:39:59 | INST-A01 | FLOW | 1.99 | OK
2026-05-19 10:40:29 | INST-D04 | TEMP | 15.1 | CRITICAL
2026-05-19 10:40:59 | INST-B02 | FLOW | 0.67 | OK
2026-05-19 10:41:29 Critical Failure on INST-D04 without pipe splitting
2026-05-19 10:41:59 | INST-D04 | TEMP | 76.87 | OK
2026-05-19 10:42:29 | INST-D04 | FLOW | 0.23 | OK
2026-05-19 10:42:59 | INST-D04 | FLOW | 2.35 | OK
2026-05-19 10:43:29 | INST-A01 | TEMP | 132.93 | CRITICAL
2026-05-19 10:43:59 | INST-D04 | TEMP | 134.59 | CRITICAL
2026-05-19 10:44:29 | INST-A01 | TEMP | 73.57 | OK
2026-05-19 10:44:59 | INST-C03 | FLOW | 0.15 | OK
2026-05-19 10:45:29 Critical Failure on INST-D04 without pipe splitting
2026-05-19 10:45:59 | INST-C03 | PRESS | 2.59 | OK
2026-05-19 10:46:29 | INST-B02 | PRESS | 3.29 | OK
2026-05-19 10:46:59 | INST-C03 | FLOW | 0.2 | CRITICAL
2026-05-19 10:47:29 | INST-D04 | TEMP | 61.0 | OK
2026-05-19 10:47:59 Critical Failure on INST-D04 without pipe splitting
2026-05-19 10:48:29 Critical Failure on INST-C03 without pipe splitting
2026-05-19 10:48:59 | INST-B02 | TEMP | 84.08 | OK
2026-05-19 10:49:29 | INST-D04 | FLOW | 2.3 | OK
2026-05-19 10:49:59 | INST-A01 | TEMP | 80.86 | OK
2026-05-19 10:50:29 | INST-D04 | TEMP | 157.92 | CRITICAL
2026-05-19 10:50:59 | INST-D04 | FLOW | 2.47 | OK
2026-05-19 10:51:29 | INST-A01 | TEMP | 68.83 | OK
2026-05-19 10:51:59 | INST-B02 | TEMP | 71.49 | OK
2026-05-19 10:52:29 Critical Failure on INST-A01 without pipe splitting
2026-05-19 10:52:59 | INST-D04 | TEMP | 69.56 | OK
2026-05-19 10:53:29 | INST-B02 | FLOW | 2.08 | OK
2026-05-19 10:53:59 | INST-C03 | FLOW | 15.94 | CRITICAL
2026-05-19 10:54:29 Critical Failure on INST-C03 without pipe splitting
2026-05-19 10:54:59 | INST-C03 | PRESS | 3.73 | OK
2026-05-19 10:55:29 | INST-A01 | PRESS | 1.2 | OK
2026-05-19 10:55:59 Critical Failure on INST-C03 without pipe splitting
2026-05-19 10:56:29 | INST-D04 | TEMP | 70.91 | OK
2026-05-19 10:56:59 | INST-B02 | PRESS | 0.6 | CRITICAL
2026-05-19 10:57:29 | INST-D04 | PRESS | 4.21 | OK
2026-05-19 10:57:59 | INST-C03 | FLOW | 2.37 | OK
2026-05-19 10:58:29 | INST-B02 | TEMP | 71.5 | OK
2026-05-19 10:58:59 | INST-D04 | PRESS | 4.95 | OK
2026-05-19 10:59:29 | INST-B02 | PRESS | 4.97 | OK
2026-05-19 10:59:59 | INST-D04 | PRESS | 1.63 | OK
2026-05-19 11:00:29 Critical Failure on INST-A01 without pipe splitting
2026-05-19 11:00:59 | INST-D04 | PRESS | 31.11 | CRITICAL
2026-05-19 11:01:29 | INST-C03 | PRESS | 4.38 | OK
2026-05-19 11:01:59 | INST-B02 | FLOW | 0.71 | OK
2026-05-19 11:02:29 | INST-B02 | PRESS | 4.55 | OK
2026-05-19 11:02:59 | INST-D04 | PRESS | 0.6 | CRITICAL
2026-05-19 11:03:29 | INST-D04 | FLOW | 0.29 | OK
2026-05-19 11:03:59 | INST-B02 | TEMP | 23.13 | OK
2026-05-19 11:04:29 | INST-B02 | PRESS | 3.92 | OK
2026-05-19 11:04:59 Critical Failure on INST-D04 without pipe splitting
2026-05-19 11:05:29 | INST-C03 | FLOW | 1.79 | OK
2026-05-19 11:05:59 | INST-C03 | FLOW | 1.56 | OK
2026-05-19 11:06:29 | INST-D04 | PRESS | 0.73 | OK
2026-05-19 11:06:59 | INST-D04 | PRESS | 3.11 | OK
2026-05-19 11:07:29 | INST-B02 | PRESS | 4.42 | OK
2026-05-19 11:07:59 | INST-C03 | PRESS | 3.43 | OK
2026-05-19 11:08:29 | INST-C03 | TEMP | 20.73 | OK
2026-05-19 11:08:59 | INST-C03 | FLOW | 1.63 | OK
2026-05-19 11:09:29 | INST-D04 | PRESS | 1.53 | OK
2026-05-19 11:09:59 | INST-C03 | TEMP | 55.86 | OK
2026-05-19 11:10:29 | INST-D04 | TEMP | 46.59 | OK
2026-05-19 11:10:59 | INST-C03 | PRESS | 0.6 | CRITICAL
2026-05-19 11:11:29 | INST-C03 | FLOW | 2.15 | OK
2026-05-19 11:11:59 | INST-A01 | PRESS | 4.85 | OK
2026-05-19 11:12:29 | INST-A01 | FLOW | 38.44 | CRITICAL
2026-05-19 11:12:59 | INST-B02 | TEMP | 58.46 | OK
2026-05-19 11:13:29 | INST-A01 | TEMP | 75.1 | OK
2026-05-19 11:13:59 | INST-B02 | FLOW | 1.98 | OK
2026-05-19 11:14:29 Critical Failure on INST-A01 without pipe splitting
2026-05-19 11:14:59 | INST-A01 | TEMP | 20.15 | OK
2026-05-19 11:15:29 | INST-C03 | FLOW | 42.7 | CRITICAL
2026-05-19 11:15:59 Critical Failure on INST-A01 without pipe splitting
2026-05-19 11:16:29 | INST-C03 | TEMP | 24.3 | OK
2026-05-19 11:16:59 | INST-B02 | FLOW | 1.94 | OK
2026-05-19 11:17:29 | INST-D04 | TEMP | 19.13 | OK
2026-05-19 11:17:59 | INST-A01 | PRESS | 3.63 | OK
2026-05-19 11:18:29 | INST-A01 | TEMP | 61.8 | OK
2026-05-19 11:18:59 | INST-C03 | FLOW | 0.2 | CRITICAL
2026-05-19 11:19:29 | INST-C03 | TEMP | 48.56 | OK
2026-05-19 11:19:59 | INST-D04 | PRESS | 4.62 | OK
2026-05-19 11:20:29 | INST-B02 | PRESS | 2.66 | OK
2026-05-19 11:20:59 | INST-C03 | PRESS | 4.53 | OK
2026-05-19 11:21:29 | INST-A01 | FLOW | 0.37 | OK
2026-05-19 11:21:59 | INST-D04 | PRESS | 3.07 | OK
2026-05-19 11:22:29 | INST-B02 | TEMP | 76.98 | OK
2026-05-19 11:22:59 | INST-A01 | PRESS | 1.04 | OK
2026-05-19 11:23:29 | INST-D04 | PRESS | 4.03 | OK
2026-05-19 11:23:59 | INST-B02 | TEMP | 42.42 | OK
2026-05-19 11:24:29 | INST-D04 | FLOW | 2.01 | OK
2026-05-19 11:24:59 | INST-C03 | PRESS | 2.63 | OK
2026-05-19 11:25:29 | INST-B02 | TEMP | 102.9 | CRITICAL
2026-05-19 11:25:59 | INST-B02 | FLOW | 0.2 | CRITICAL
2026-05-19 11:26:29 | INST-B02 | TEMP | 22.84 | OK
2026-05-19 11:26:59 Critical Failure on INST-C03 without pipe splitting
2026-05-19 11:27:29 Critical Failure on INST-A01 without pipe splitting
2026-05-19 11:27:59 | INST-C03 | TEMP | 112.54 | CRITICAL
2026-05-19 11:28:29 | INST-B02 | FLOW | 1.02 | OK
2026-05-19 11:28:59 | INST-A01 | FLOW | 15.69 | CRITICAL
2026-05-19 11:29:29 | INST-D04 | FLOW | 2.37 | OK
2026-05-19 11:29:59 | INST-D04 | FLOW | 0.55 | OK
2026-05-19 11:30:29 | INST-A01 | PRESS | 4.3 | OK
2026-05-19 11:30:59 | INST-C03 | TEMP | 145.02 | CRITICAL
2026-05-19 11:31:29 | INST-B02 | FLOW | 0.2 | CRITICAL
2026-05-19 11:31:59 | INST-A01 | PRESS | 4.34 | OK
2026-05-19 11:32:29 | INST-D04 | PRESS | 0.6 | CRITICAL
2026-05-19 11:32:59 | INST-C03 | PRESS | 3.77 | OK
2026-05-19 11:33:29 | INST-B02 | TEMP | 76.78 | OK
2026-05-19 11:33:59 | INST-D04 | PRESS | 1.96 | OK
2026-05-19 11:34:29 Critical Failure on INST-B02 without pipe splitting
2026-05-19 11:34:59 | INST-B02 | FLOW | 2.14 | OK
2026-05-19 11:35:29 | INST-C03 | PRESS | 2.14 | OK
2026-05-19 11:35:59 | INST-A01 | PRESS | 29.56 | CRITICAL
2026-05-19 11:36:29 | INST-B02 | TEMP | 15.23 | OK
2026-05-19 11:36:59 | INST-B02 | FLOW | 1.47 | OK
2026-05-19 11:37:29 Critical Failure on INST-B02 without pipe splitting
2026-05-19 11:37:59 | INST-A01 | TEMP | 30.99 | OK
2026-05-19 11:38:29 | INST-C03 | FLOW | 1.72 | OK
2026-05-19 11:38:59 | INST-A01 | PRESS | 2.45 | OK
2026-05-19 11:39:29 | INST-A01 | FLOW | 0.63 | OK
2026-05-19 11:39:59 Critical Failure on INST-D04 without pipe splitting
2026-05-19 11:40:29 | INST-B02 | FLOW | 0.2 | CRITICAL
2026-05-19 11:40:59 | INST-D04 | FLOW | 1.51 | OK
2026-05-19 11:41:29 | INST-B02 | PRESS | 3.38 | OK
2026-05-19 11:41:59 | INST-C03 | TEMP | 67.0 | OK
2026-05-19 11:42:29 | INST-D04 | TEMP | 75.04 | OK
2026-05-19 11:42:59 | INST-C03 | TEMP | 54.66 | OK
2026-05-19 11:43:29 | INST-A01 | PRESS | 3.09 | OK
2026-05-19 11:43:59 Critical Failure on INST-C03 without pipe splitting
2026-05-19 11:44:29 | INST-B02 | PRESS | 26.64 | CRITICAL
2026-05-19 11:44:59 | INST-A01 | PRESS | 4.26 | OK
2026-05-19 11:45:29 | INST-D04 | PRESS | 1.98 | OK
2026-05-19 11:45:59 | INST-C03 | FLOW | 0.24 | OK
2026-05-19 11:46:29 | INST-D04 | TEMP | 83.47 | OK
2026-05-19 11:46:59 | INST-D04 | TEMP | 168.26 | CRITICAL
2026-05-19 11:47:29 Critical Failure on INST-B02 without pipe splitting
2026-05-19 11:47:59 | INST-B02 | PRESS | 0.6 | CRITICAL
2026-05-19 11:48:29 | INST-B02 | TEMP | 44.75 | OK
2026-05-19 11:48:59 | INST-D04 | TEMP | 51.69 | OK
2026-05-19 11:49:29 | INST-B02 | FLOW | 77.24 | CRITICAL
2026-05-19 11:49:59 | INST-A01 | FLOW | 0.11 | OK
2026-05-19 11:50:29 Critical Failure on INST-A01 without pipe splitting
2026-05-19 11:50:59 | INST-B02 | FLOW | 1.09 | OK
2026-05-19 11:51:29 | INST-A01 | PRESS | 1.35 | OK
2026-05-19 11:51:59 | INST-C03 | TEMP | 77.55 | OK
2026-05-19 11:52:29 | INST-A01 | TEMP | 43.06 | OK
2026-05-19 11:52:59 | INST-A01 | TEMP | 122.74 | CRITICAL
2026-05-19 11:53:29 Critical Failure on INST-D04 without pipe splitting
2026-05-19 11:53:59 | INST-B02 | FLOW | 1.27 | OK
2026-05-19 11:54:29 | INST-B02 | TEMP | 72.88 | OK
2026-05-19 11:54:59 | INST-B02 | PRESS | 4.12 | OK
2026-05-19 11:55:29 | INST-D04 | PRESS | 0.67 | OK
2026-05-19 11:55:59 | INST-D04 | FLOW | 0.35 | OK
2026-05-19 11:56:29 | INST-A01 | FLOW | 2.04 | OK
2026-05-19 11:56:59 | INST-B02 | PRESS | 1.15 | OK
2026-05-19 11:57:29 | INST-D04 | TEMP | 20.39 | OK
2026-05-19 11:57:59 | INST-C03 | FLOW | 0.2 | CRITICAL
2026-05-19 11:58:29 | INST-C03 | FLOW | 0.5 | OK
2026-05-19 11:58:59 | INST-C03 | PRESS | 1.75 | OK
2026-05-19 11:59:29 | INST-D04 | FLOW | 0.2 | CRITICAL
2026-05-19 11:59:59 | INST-D04 | PRESS | 4.76 | OK
2026-05-19 12:00:29 | INST-C03 | PRESS | 0.6 | CRITICAL
2026-05-19 12:00:59 | INST-C03 | PRESS | 3.94 | OK
2026-05-19 12:01:29 | INST-B02 | FLOW | 0.72 | OK
2026-05-19 12:01:59 | INST-D04 | PRESS | 4.82 | OK
2026-05-19 12:02:29 | INST-C03 | PRESS | 2.75 | OK
2026-05-19 12:02:59 | INST-B02 | PRESS | 3.5 | OK
2026-05-19 12:03:29 Critical Failure on INST-B02 without pipe splitting
2026-05-19 12:03:59 | INST-C03 | FLOW | 0.7 | OK
2026-05-19 12:04:29 | INST-D04 | TEMP | 61.76 | OK
2026-05-19 12:04:59 | INST-B02 | TEMP | 40.15 | OK
2026-05-19 12:05:29 | INST-B02 | FLOW | 1.68 | OK
2026-05-19 12:05:59 | INST-A01 | FLOW | 1.25 | OK
2026-05-19 12:06:29 | INST-C03 | PRESS | 1.65 | OK
2026-05-19 12:06:59 | INST-B02 | TEMP | 78.23 | OK
2026-05-19 12:07:29 | INST-C03 | FLOW | 0.68 | OK
2026-05-19 12:07:59 | INST-A01 | FLOW | 17.26 | CRITICAL
2026-05-19 12:08:29 | INST-A01 | PRESS | 94.86 | CRITICAL
2026-05-19 12:08:59 Critical Failure on INST-A01 without pipe splitting
2026-05-19 12:09:29 | INST-D04 | PRESS | 0.7 | OK
2026-05-19 12:09:59 | INST-D04 | TEMP | 54.33 | OK
2026-05-19 12:10:29 | INST-A01 | FLOW | 2.14 | OK
2026-05-19 12:10:59 Critical Failure on INST-A01 without pipe splitting
2026-05-19 12:11:29 | INST-C03 | TEMP | 58.77 | OK
2026-05-19 12:11:59 | INST-B02 | PRESS | 0.6 | CRITICAL
2026-05-19 12:12:29 | INST-D04 | FLOW | 0.17 | OK
2026-05-19 12:12:59 | INST-B02 | FLOW | 1.55 | OK
2026-05-19 12:13:29 | INST-A01 | FLOW | 1.9 | OK
2026-05-19 12:13:59 | INST-B02 | PRESS | 2.17 | OK
2026-05-19 12:14:29 | INST-B02 | TEMP | 41.16 | OK
2026-05-19 12:14:59 | INST-B02 | FLOW | 68.54 | CRITICAL
2026-05-19 12:15:29 | INST-B02 | PRESS | 3.73 | OK
2026-05-19 12:15:59 | INST-C03 | PRESS | 34.73 | CRITICAL
2026-05-19 12:16:29 | INST-A01 | FLOW | 1.41 | OK
2026-05-19 12:16:59 | INST-A01 | FLOW | 1.38 | OK
2026-05-19 12:17:29 Critical Failure on INST-C03 without pipe splitting
2026-05-19 12:17:59 | INST-D04 | FLOW | 1.19 | OK
2026-05-19 12:18:29 | INST-C03 | FLOW | 2.41 | OK
2026-05-19 12:18:59 | INST-A01 | TEMP | 30.71 | OK
2026-05-19 12:19:29 | INST-B02 | PRESS | 0.6 | CRITICAL
2026-05-19 12:19:59 | INST-B02 | FLOW | 2.04 | OK
2026-05-19 12:20:29 | INST-A01 | TEMP | 30.34 | OK
2026-05-19 12:20:59 | INST-A01 | FLOW | 2.29 | OK
2026-05-19 12:21:29 | INST-D04 | PRESS | 4.64 | OK
2026-05-19 12:21:59 Critical Failure on INST-A01 without pipe splitting
2026-05-19 12:22:29 | INST-A01 | TEMP | 15.59 | OK
2026-05-19 12:22:59 | INST-B02 | TEMP | 30.13 | OK
2026-05-19 12:23:29 | INST-C03 | FLOW | 0.99 | OK
2026-05-19 12:23:59 | INST-B02 | PRESS | 0.6 | CRITICAL
2026-05-19 12:24:29 | INST-B02 | PRESS | 2.2 | OK
2026-05-19 12:24:59 | INST-C03 | PRESS | 1.21 | OK
2026-05-19 12:25:29 | INST-D04 | PRESS | 2.49 | OK
2026-05-19 12:25:59 | INST-A01 | PRESS | 1.29 | OK
2026-05-19 12:26:29 | INST-B02 | TEMP | 28.91 | OK
2026-05-19 12:26:59 | INST-B02 | TEMP | 43.01 | OK
